OrderID,CustomerID,ProductID,OrderDate,ShipDate,Quantity,GrossRevenue,DiscountPct,NetRevenue,COGS,GrossMargin,LeadTimeDays,ShipMode
ORD-01486,CUST-017,GFV-S002,2024-08-17,2024-08-20,50,499.5,0,499.5,175.0,324.5,3,Courier
ORD-01487,CUST-006,GFV-S003,2024-08-11,2024-08-23,5,59.95,0.05,56.95,20.0,36.95,12,Courier
ORD-01488,CUST-004,GFV-G001,2024-08-18,2024-08-25,10,139.9,0.15,118.92,50.0,68.92,7,Courier
ORD-01489,CUST-015,GFV-A002,2024-08-27,2024-08-28,5,44.95,0.1,40.46,16.0,24.46,1,Sea
ORD-01490,CUST-016,GFV-G002,2024-08-11,2024-08-17,20,159.8,0.1,143.82,60.0,83.82,6,Road
ORD-01491,CUST-009,GFV-S001,2024-08-01,2024-08-04,10,129.9,0,129.9,45.0,84.9,3,Courier
ORD-01492,CUST-001,GFV-O004,2024-08-09,2024-08-14,50,999.5,0.15,849.57,375.0,474.57,5,Courier
ORD-01493,CUST-002,GFV-S003,2024-08-21,2024-09-02,20,239.8,0,239.8,80.0,159.8,12,Sea
ORD-01494,CUST-007,GFV-S003,2024-08-20,2024-08-24,100,1199.0,0.05,1139.05,400.0,739.05,4,Air
ORD-01495,CUST-001,GFV-F002,2024-08-12,2024-08-20,10,99.9,0.15,84.92,38.0,46.92,8,Courier
ORD-01496,CUST-008,GFV-O001,2024-08-21,2024-09-04,10,149.9,0.05,142.41,55.0,87.41,14,Road
ORD-01497,CUST-009,GFV-O001,2024-08-04,2024-08-14,5,74.95,0.05,71.2,27.5,43.7,10,Courier
ORD-01498,CUST-013,GFV-A004,2024-08-13,2024-08-17,10,69.9,0,69.9,25.0,44.9,4,Air
ORD-01499,CUST-003,GFV-A003,2024-08-03,2024-08-11,1,9.49,0.15,8.07,3.5,4.57,8,Air
ORD-01500,CUST-013,GFV-N003,2024-08-16,2024-08-23,2,23.98,0.05,22.78,9.0,13.78,7,Air
ORD-01501,CUST-008,GFV-S004,2024-08-22,2024-08-26,20,179.8,0.05,170.81,70.0,100.81,4,Air
ORD-01502,CUST-019,GFV-O001,2024-08-07,2024-08-16,100,1499.0,0.15,1274.15,550.0,724.15,9,Courier
ORD-01503,CUST-014,GFV-G002,2024-08-30,2024-09-07,10,79.9,0.15,67.92,30.0,37.92,8,Sea
ORD-01504,CUST-017,GFV-F001,2024-08-17,2024-08-21,5,34.95,0.15,29.71,15.0,14.71,4,Courier
ORD-01505,CUST-018,GFV-O003,2024-08-22,2024-08-25,1,34.99,0,34.99,13.0,21.99,3,Road
ORD-01506,CUST-016,GFV-A002,2024-08-27,2024-09-04,5,44.95,0,44.95,16.0,28.95,8,Courier
ORD-01507,CUST-008,GFV-A002,2024-08-08,2024-08-14,20,179.8,0.1,161.82,64.0,97.82,6,Courier
ORD-01508,CUST-008,GFV-G002,2024-08-05,2024-08-15,5,39.95,0.15,33.96,15.0,18.96,10,Sea
ORD-01509,CUST-014,GFV-S001,2024-08-14,2024-08-17,10,129.9,0.05,123.41,45.0,78.41,3,Courier
ORD-01510,CUST-018,GFV-N003,2024-08-27,2024-09-03,5,59.95,0,59.95,22.5,37.45,7,Air
ORD-01511,CUST-001,GFV-G003,2024-08-03,2024-08-04,10,69.9,0,69.9,28.0,41.9,1,Air
ORD-01512,CUST-014,GFV-S001,2024-08-19,2024-08-23,100,1299.0,0.05,1234.05,450.0,784.05,4,Road
ORD-01513,CUST-017,GFV-F002,2024-08-06,2024-08-09,5,49.95,0.1,44.96,19.0,25.96,3,Courier
ORD-01514,CUST-001,GFV-C003,2024-08-25,2024-08-29,50,999.5,0.05,949.52,375.0,574.52,4,Air
ORD-01515,CUST-012,GFV-C004,2024-08-04,2024-08-09,2,35.98,0,35.98,14.0,21.98,5,Sea
ORD-01516,CUST-016,GFV-S003,2024-08-03,2024-08-05,10,119.9,0.05,113.91,40.0,73.91,2,Air
ORD-01517,CUST-019,GFV-C003,2024-08-14,2024-08-16,5,99.95,0.05,94.95,37.5,57.45,2,Road
ORD-01518,CUST-016,GFV-S002,2024-08-21,2024-08-30,5,49.95,0.15,42.46,17.5,24.96,9,Air
ORD-01519,CUST-020,GFV-N001,2024-08-04,2024-08-16,100,2499.0,0.05,2374.05,1000.0,1374.05,12,Air
ORD-01520,CUST-005,GFV-C004,2024-08-06,2024-08-11,5,89.95,0,89.95,35.0,54.95,5,Air
ORD-01521,CUST-004,GFV-O001,2024-09-17,2024-09-22,2,29.98,0,29.98,11.0,18.98,5,Road
ORD-01522,CUST-014,GFV-S001,2024-09-05,2024-09-08,5,64.95,0.05,61.7,22.5,39.2,3,Air
ORD-01523,CUST-013,GFV-O004,2024-09-12,2024-09-19,20,399.8,0.05,379.81,150.0,229.81,7,Courier
ORD-01524,CUST-004,GFV-A004,2024-09-30,2024-10-03,50,349.5,0.1,314.55,125.0,189.55,3,Courier
ORD-01525,CUST-015,GFV-F002,2024-09-04,2024-09-10,5,49.95,0,49.95,19.0,30.95,6,Courier
ORD-01526,CUST-008,GFV-G002,2024-09-14,2024-09-23,5,39.95,0,39.95,15.0,24.95,9,Air
ORD-01527,CUST-004,GFV-O001,2024-09-20,2024-09-24,10,149.9,0.05,142.41,55.0,87.41,4,Air
ORD-01528,CUST-001,GFV-N002,2024-09-15,2024-09-18,5,44.95,0.05,42.7,17.5,25.2,3,Road
ORD-01529,CUST-004,GFV-F003,2024-09-13,2024-09-14,10,79.9,0,79.9,32.0,47.9,1,Sea
ORD-01530,CUST-008,GFV-S001,2024-09-03,2024-09-06,20,259.8,0,259.8,90.0,169.8,3,Road
ORD-01531,CUST-007,GFV-O004,2024-09-23,2024-09-24,10,199.9,0,199.9,75.0,124.9,1,Sea
ORD-01532,CUST-006,GFV-S003,2024-09-18,2024-09-20,10,119.9,0,119.9,40.0,79.9,2,Road
ORD-01533,CUST-017,GFV-A004,2024-09-23,2024-09-29,2,13.98,0.15,11.88,5.0,6.88,6,Courier
ORD-01534,CUST-007,GFV-F003,2024-09-22,2024-09-29,5,39.95,0,39.95,16.0,23.95,7,Courier
ORD-01535,CUST-006,GFV-C004,2024-09-16,2024-09-17,2,35.98,0,35.98,14.0,21.98,1,Road
ORD-01536,CUST-012,GFV-F002,2024-09-19,2024-09-23,1,9.99,0.1,8.99,3.8,5.19,4,Air
ORD-01537,CUST-004,GFV-O002,2024-09-30,2024-10-05,1,29.99,0.05,28.49,10.0,18.49,5,Air
ORD-01538,CUST-002,GFV-C004,2024-09-11,2024-09-17,50,899.5,0.05,854.52,350.0,504.52,6,Road
ORD-01539,CUST-007,GFV-C003,2024-09-09,2024-09-13,10,199.9,0,199.9,75.0,124.9,4,Air
ORD-01540,CUST-020,GFV-N001,2024-09-13,2024-09-17,50,1249.5,0.2,999.6,500.0,499.6,4,Air
ORD-01541,CUST-012,GFV-C001,2024-09-27,2024-10-01,5,124.95,0.1,112.45,45.0,67.45,4,Sea
ORD-01542,CUST-017,GFV-G002,2024-09-04,2024-09-18,10,79.9,0,79.9,30.0,49.9,14,Sea
ORD-01543,CUST-008,GFV-N003,2024-09-24,2024-10-03,100,1199.0,0.15,1019.15,450.0,569.15,9,Air
ORD-01544,CUST-001,GFV-C002,2024-09-09,2024-09-18,50,1149.5,0,1149.5,425.0,724.5,9,Road
ORD-01545,CUST-016,GFV-F001,2024-09-23,2024-09-29,20,139.8,0.15,118.83,60.0,58.83,6,Courier
ORD-01546,CUST-017,GFV-G003,2024-09-04,2024-09-06,10,69.9,0.15,59.42,28.0,31.42,2,Courier
ORD-01547,CUST-004,GFV-N002,2024-09-21,2024-09-26,5,44.95,0.05,42.7,17.5,25.2,5,Courier
ORD-01548,CUST-014,GFV-S004,2024-09-09,2024-09-13,2,17.98,0.1,16.18,7.0,9.18,4,Air
ORD-01549,CUST-017,GFV-A004,2024-09-12,2024-09-18,20,139.8,0.15,118.83,50.0,68.83,6,Air
ORD-01550,CUST-002,GFV-C001,2024-09-03,2024-09-15,20,499.8,0.05,474.81,180.0,294.81,12,Courier
ORD-01551,CUST-007,GFV-A001,2024-09-07,2024-09-12,20,159.8,0.05,151.81,56.0,95.81,5,Road
ORD-01552,CUST-014,GFV-A003,2024-09-25,2024-10-05,5,47.45,0.05,45.08,17.5,27.58,10,Sea
ORD-01553,CUST-008,GFV-O004,2024-09-08,2024-09-18,50,999.5,0.05,949.52,375.0,574.52,10,Courier
ORD-01554,CUST-008,GFV-A004,2024-09-07,2024-09-09,5,34.95,0.15,29.71,12.5,17.21,2,Air
ORD-01555,CUST-003,GFV-C004,2024-09-05,2024-09-10,5,89.95,0.15,76.46,35.0,41.46,5,Sea
ORD-01556,CUST-013,GFV-O004,2024-09-09,2024-09-10,10,199.9,0,199.9,75.0,124.9,1,Air
ORD-01557,CUST-004,GFV-N002,2024-09-12,2024-09-17,10,89.9,0,89.9,35.0,54.9,5,Courier
ORD-01558,CUST-001,GFV-O002,2024-09-09,2024-09-13,20,599.8,0.05,569.81,200.0,369.81,4,Road
ORD-01559,CUST-012,GFV-N002,2024-09-07,2024-09-12,20,179.8,0.05,170.81,70.0,100.81,5,Air
ORD-01560,CUST-005,GFV-C004,2024-09-22,2024-09-23,5,89.95,0,89.95,35.0,54.95,1,Air
ORD-01561,CUST-002,GFV-C004,2024-09-19,2024-09-23,5,89.95,0.15,76.46,35.0,41.46,4,Courier
ORD-01562,CUST-005,GFV-G001,2024-09-13,2024-09-17,5,69.95,0,69.95,25.0,44.95,4,Sea
ORD-01563,CUST-014,GFV-F002,2024-09-12,2024-09-18,20,199.8,0,199.8,76.0,123.8,6,Courier
ORD-01564,CUST-018,GFV-S004,2024-09-24,2024-09-28,5,44.95,0.1,40.46,17.5,22.96,4,Sea
ORD-01565,CUST-009,GFV-C001,2024-09-06,2024-09-10,20,499.8,0.05,474.81,180.0,294.81,4,Air
ORD-01566,CUST-017,GFV-S002,2024-09-06,2024-09-18,20,199.8,0.15,169.83,70.0,99.83,12,Road
ORD-01567,CUST-010,GFV-S004,2024-09-16,2024-09-22,10,89.9,0,89.9,35.0,54.9,6,Air
ORD-01568,CUST-006,GFV-S004,2024-09-19,2024-09-26,10,89.9,0,89.9,35.0,54.9,7,Sea
ORD-01569,CUST-007,GFV-G002,2024-09-25,2024-09-27,5,39.95,0.05,37.95,15.0,22.95,2,Road
ORD-01570,CUST-010,GFV-O001,2024-09-18,2024-09-22,10,149.9,0.1,134.91,55.0,79.91,4,Road
ORD-01571,CUST-011,GFV-A004,2024-09-23,2024-09-27,50,349.5,0.15,297.07,125.0,172.07,4,Courier
ORD-01572,CUST-011,GFV-A003,2024-09-04,2024-09-08,1,9.49,0.2,7.59,3.5,4.09,4,Sea
ORD-01573,CUST-007,GFV-C001,2024-09-22,2024-10-06,5,124.95,0.1,112.45,45.0,67.45,14,Courier
ORD-01574,CUST-002,GFV-O002,2024-09-12,2024-09-15,20,599.8,0.2,479.84,200.0,279.84,3,Courier
ORD-01575,CUST-006,GFV-A004,2024-09-29,2024-10-04,5,34.95,0,34.95,12.5,22.45,5,Courier
ORD-01576,CUST-001,GFV-N002,2024-09-09,2024-09-13,20,179.8,0.1,161.82,70.0,91.82,4,Air
ORD-01577,CUST-012,GFV-O001,2024-09-14,2024-09-22,5,74.95,0.2,59.96,27.5,32.46,8,Courier
ORD-01578,CUST-009,GFV-S001,2024-09-30,2024-10-07,10,129.9,0,129.9,45.0,84.9,7,Sea
ORD-01579,CUST-002,GFV-F002,2024-09-10,2024-09-15,1,9.99,0,9.99,3.8,6.19,5,Road
ORD-01580,CUST-001,GFV-F002,2024-09-27,2024-10-03,1,9.99,0,9.99,3.8,6.19,6,Air
ORD-01581,CUST-007,GFV-F002,2024-09-02,2024-09-06,20,199.8,0.05,189.81,76.0,113.81,4,Sea
ORD-01582,CUST-004,GFV-G002,2024-09-03,2024-09-10,5,39.95,0.05,37.95,15.0,22.95,7,Air
ORD-01583,CUST-009,GFV-O001,2024-09-10,2024-09-13,5,74.95,0.1,67.45,27.5,39.95,3,Courier
ORD-01584,CUST-018,GFV-F001,2024-09-14,2024-09-18,50,349.5,0.05,332.02,150.0,182.02,4,Sea
ORD-01585,CUST-017,GFV-A001,2024-09-19,2024-09-24,2,15.98,0.1,14.38,5.6,8.78,5,Road
ORD-01586,CUST-004,GFV-F002,2024-09-05,2024-09-10,2,19.98,0.05,18.98,7.6,11.38,5,Courier
ORD-01587,CUST-015,GFV-O003,2024-09-18,2024-09-21,2,69.98,0.05,66.48,26.0,40.48,3,Road
ORD-01588,CUST-014,GFV-O004,2024-09-17,2024-09-27,10,199.9,0.05,189.91,75.0,114.91,10,Courier
ORD-01589,CUST-011,GFV-G003,2024-09-15,2024-09-16,10,69.9,0.1,62.91,28.0,34.91,1,Road
ORD-01590,CUST-011,GFV-S001,2024-09-26,2024-09-29,20,259.8,0.15,220.83,90.0,130.83,3,Road
ORD-01591,CUST-008,GFV-O002,2024-09-02,2024-09-09,20,599.8,0.05,569.81,200.0,369.81,7,Courier
ORD-01592,CUST-001,GFV-A003,2024-09-27,2024-09-29,2,18.98,0.05,18.03,7.0,11.03,2,Road
ORD-01593,CUST-007,GFV-C002,2024-09-19,2024-09-24,2,45.98,0.05,43.68,17.0,26.68,5,Air
ORD-01594,CUST-004,GFV-G002,2024-09-23,2024-09-26,100,799.0,0,799.0,300.0,499.0,3,Sea
ORD-01595,CUST-014,GFV-C001,2024-09-10,2024-09-16,50,1249.5,0.05,1187.02,450.0,737.02,6,Sea
ORD-01596,CUST-004,GFV-C004,2024-10-04,2024-10-06,10,179.9,0,179.9,70.0,109.9,2,Air
ORD-01597,CUST-011,GFV-O002,2024-10-16,2024-10-17,2,59.98,0,59.98,20.0,39.98,1,Courier
ORD-01598,CUST-016,GFV-N003,2024-10-16,2024-10-28,5,59.95,0.05,56.95,22.5,34.45,12,Courier
ORD-01599,CUST-004,GFV-S001,2024-10-28,2024-11-03,20,259.8,0,259.8,90.0,169.8,6,Sea
ORD-01600,CUST-013,GFV-S003,2024-10-06,2024-10-11,10,119.9,0,119.9,40.0,79.9,5,Air
ORD-01601,CUST-008,GFV-F001,2024-10-31,2024-11-06,10,69.9,0.1,62.91,30.0,32.91,6,Air
ORD-01602,CUST-008,GFV-C001,2024-10-15,2024-10-20,5,124.95,0,124.95,45.0,79.95,5,Courier
ORD-01603,CUST-001,GFV-A003,2024-10-01,2024-10-07,50,474.5,0.05,450.77,175.0,275.77,6,Air
ORD-01604,CUST-019,GFV-O004,2024-10-30,2024-11-08,50,999.5,0.05,949.52,375.0,574.52,9,Air
ORD-01605,CUST-016,GFV-N002,2024-10-06,2024-10-10,5,44.95,0.15,38.21,17.5,20.71,4,Courier
ORD-01606,CUST-013,GFV-O001,2024-10-17,2024-10-19,20,299.8,0.05,284.81,110.0,174.81,2,Courier
ORD-01607,CUST-004,GFV-G003,2024-10-23,2024-11-01,20,139.8,0.15,118.83,56.0,62.83,9,Air
ORD-01608,CUST-010,GFV-N001,2024-10-30,2024-11-07,20,499.8,0,499.8,200.0,299.8,8,Road
ORD-01609,CUST-012,GFV-A001,2024-10-05,2024-10-12,5,39.95,0.05,37.95,14.0,23.95,7,Courier
ORD-01610,CUST-016,GFV-S002,2024-10-03,2024-10-04,5,49.95,0.1,44.96,17.5,27.46,1,Courier
ORD-01611,CUST-007,GFV-S004,2024-10-30,2024-11-06,100,899.0,0.1,809.1,350.0,459.1,7,Sea
ORD-01612,CUST-004,GFV-O002,2024-10-04,2024-10-13,20,599.8,0.05,569.81,200.0,369.81,9,Air
ORD-01613,CUST-003,GFV-G002,2024-10-02,2024-10-08,2,15.98,0.1,14.38,6.0,8.38,6,Air
ORD-01614,CUST-003,GFV-O004,2024-10-30,2024-11-02,10,199.9,0.2,159.92,75.0,84.92,3,Sea
ORD-01615,CUST-008,GFV-F002,2024-10-07,2024-10-11,5,49.95,0.1,44.96,19.0,25.96,4,Courier
ORD-01616,CUST-015,GFV-C003,2024-10-27,2024-11-01,10,199.9,0.05,189.91,75.0,114.91,5,Air
ORD-01617,CUST-004,GFV-C001,2024-10-07,2024-10-08,10,249.9,0.05,237.41,90.0,147.41,1,Air
ORD-01618,CUST-014,GFV-G002,2024-10-11,2024-10-14,20,159.8,0.05,151.81,60.0,91.81,3,Sea
ORD-01619,CUST-011,GFV-O001,2024-10-19,2024-10-27,20,299.8,0.05,284.81,110.0,174.81,8,Sea
ORD-01620,CUST-008,GFV-O002,2024-10-26,2024-10-28,50,1499.5,0.05,1424.52,500.0,924.52,2,Sea
ORD-01621,CUST-003,GFV-N001,2024-10-26,2024-10-31,5,124.95,0.05,118.7,50.0,68.7,5,Road
ORD-01622,CUST-019,GFV-F001,2024-10-01,2024-10-04,10,69.9,0,69.9,30.0,39.9,3,Sea
ORD-01623,CUST-011,GFV-S004,2024-10-31,2024-11-04,50,449.5,0.15,382.07,175.0,207.07,4,Road
ORD-01624,CUST-011,GFV-C004,2024-10-13,2024-10-19,10,179.9,0.15,152.91,70.0,82.91,6,Road
ORD-01625,CUST-007,GFV-F001,2024-10-21,2024-10-22,5,34.95,0.15,29.71,15.0,14.71,1,Air
ORD-01626,CUST-016,GFV-F003,2024-10-05,2024-10-08,50,399.5,0.1,359.55,160.0,199.55,3,Air
ORD-01627,CUST-016,GFV-A001,2024-10-08,2024-10-13,50,399.5,0.1,359.55,140.0,219.55,5,Air
ORD-01628,CUST-019,GFV-A002,2024-10-12,2024-10-24,20,179.8,0.15,152.83,64.0,88.83,12,Courier
ORD-01629,CUST-014,GFV-C004,2024-10-31,2024-11-02,1,17.99,0.05,17.09,7.0,10.09,2,Road
ORD-01630,CUST-015,GFV-S004,2024-10-14,2024-10-19,1,8.99,0,8.99,3.5,5.49,5,Sea
ORD-01631,CUST-008,GFV-A004,2024-10-18,2024-10-24,20,139.8,0.05,132.81,50.0,82.81,6,Air
ORD-01632,CUST-013,GFV-O003,2024-10-13,2024-10-20,20,699.8,0.05,664.81,260.0,404.81,7,Air
ORD-01633,CUST-012,GFV-O001,2024-10-15,2024-10-17,10,149.9,0,149.9,55.0,94.9,2,Air
ORD-01634,CUST-012,GFV-S004,2024-10-08,2024-10-11,10,89.9,0.1,80.91,35.0,45.91,3,Air
ORD-01635,CUST-014,GFV-C002,2024-10-26,2024-10-27,2,45.98,0,45.98,17.0,28.98,1,Sea
ORD-01636,CUST-007,GFV-A003,2024-10-10,2024-10-11,50,474.5,0.2,379.6,175.0,204.6,1,Sea
ORD-01637,CUST-013,GFV-A004,2024-10-20,2024-10-24,2,13.98,0,13.98,5.0,8.98,4,Sea
ORD-01638,CUST-016,GFV-S004,2024-10-16,2024-10-23,10,89.9,0,89.9,35.0,54.9,7,Road
ORD-01639,CUST-017,GFV-S004,2024-10-25,2024-10-31,10,89.9,0,89.9,35.0,54.9,6,Air
ORD-01640,CUST-008,GFV-A002,2024-10-02,2024-10-06,10,89.9,0,89.9,32.0,57.9,4,Sea
ORD-01641,CUST-005,GFV-G002,2024-10-27,2024-11-08,10,79.9,0,79.9,30.0,49.9,12,Sea
ORD-01642,CUST-013,GFV-A003,2024-10-02,2024-10-14,20,189.8,0.2,151.84,70.0,81.84,12,Air
ORD-01643,CUST-006,GFV-A001,2024-10-16,2024-10-24,10,79.9,0.1,71.91,28.0,43.91,8,Air
ORD-01644,CUST-012,GFV-N001,2024-10-02,2024-10-06,1,24.99,0,24.99,10.0,14.99,4,Courier
ORD-01645,CUST-008,GFV-A004,2024-10-02,2024-10-05,10,69.9,0,69.9,25.0,44.9,3,Road
ORD-01646,CUST-007,GFV-C001,2024-10-02,2024-10-07,50,1249.5,0.1,1124.55,450.0,674.55,5,Road
ORD-01647,CUST-006,GFV-G003,2024-10-30,2024-11-07,10,69.9,0.1,62.91,28.0,34.91,8,Road
ORD-01648,CUST-008,GFV-O003,2024-10-24,2024-11-01,20,699.8,0.15,594.83,260.0,334.83,8,Air
ORD-01649,CUST-008,GFV-G002,2024-10-26,2024-10-28,50,399.5,0,399.5,150.0,249.5,2,Courier
ORD-01650,CUST-012,GFV-N002,2024-10-14,2024-10-20,5,44.95,0.2,35.96,17.5,18.46,6,Courier
ORD-01651,CUST-005,GFV-C001,2024-10-24,2024-11-07,5,124.95,0.1,112.45,45.0,67.45,14,Road
ORD-01652,CUST-015,GFV-F002,2024-10-03,2024-10-17,5,49.95,0,49.95,19.0,30.95,14,Road
ORD-01653,CUST-005,GFV-A003,2024-10-12,2024-10-16,50,474.5,0.05,450.77,175.0,275.77,4,Air
ORD-01654,CUST-007,GFV-F001,2024-10-10,2024-10-16,50,349.5,0.05,332.02,150.0,182.02,6,Air
ORD-01655,CUST-001,GFV-O001,2024-10-15,2024-10-16,10,149.9,0.1,134.91,55.0,79.91,1,Sea
ORD-01656,CUST-018,GFV-F001,2024-10-14,2024-10-16,50,349.5,0.05,332.02,150.0,182.02,2,Air
ORD-01657,CUST-015,GFV-F001,2024-10-15,2024-10-18,5,34.95,0.05,33.2,15.0,18.2,3,Sea
ORD-01658,CUST-017,GFV-A003,2024-10-21,2024-10-24,1,9.49,0,9.49,3.5,5.99,3,Air
ORD-01659,CUST-017,GFV-A001,2024-10-06,2024-10-13,5,39.95,0.05,37.95,14.0,23.95,7,Sea
ORD-01660,CUST-020,GFV-F001,2024-10-02,2024-10-12,1,6.99,0.1,6.29,3.0,3.29,10,Road
ORD-01661,CUST-012,GFV-O001,2024-10-18,2024-10-25,2,29.98,0.05,28.48,11.0,17.48,7,Air
ORD-01662,CUST-005,GFV-A001,2024-10-17,2024-10-19,10,79.9,0.1,71.91,28.0,43.91,2,Courier
ORD-01663,CUST-017,GFV-S001,2024-10-03,2024-10-09,1,12.99,0.05,12.34,4.5,7.84,6,Road
ORD-01664,CUST-017,GFV-O001,2024-10-11,2024-10-23,10,149.9,0.2,119.92,55.0,64.92,12,Air
ORD-01665,CUST-006,GFV-S001,2024-10-06,2024-10-10,50,649.5,0,649.5,225.0,424.5,4,Sea
ORD-01666,CUST-014,GFV-G002,2024-10-26,2024-10-30,10,79.9,0.05,75.91,30.0,45.91,4,Road
ORD-01667,CUST-016,GFV-C002,2024-10-31,2024-11-03,20,459.8,0,459.8,170.0,289.8,3,Air
ORD-01668,CUST-018,GFV-S004,2024-10-31,2024-11-02,10,89.9,0.2,71.92,35.0,36.92,2,Courier
ORD-01669,CUST-016,GFV-N002,2024-10-18,2024-10-25,20,179.8,0.05,170.81,70.0,100.81,7,Courier
ORD-01670,CUST-016,GFV-F002,2024-10-11,2024-10-15,50,499.5,0,499.5,190.0,309.5,4,Road
ORD-01671,CUST-014,GFV-C004,2024-11-08,2024-11-13,20,359.8,0.05,341.81,140.0,201.81,5,Courier
ORD-01672,CUST-012,GFV-C003,2024-11-12,2024-11-14,50,999.5,0.1,899.55,375.0,524.55,2,Sea
ORD-01673,CUST-005,GFV-S001,2024-11-15,2024-11-23,50,649.5,0,649.5,225.0,424.5,8,Courier
ORD-01674,CUST-004,GFV-F001,2024-11-22,2024-11-28,20,139.8,0,139.8,60.0,79.8,6,Air
ORD-01675,CUST-011,GFV-S001,2024-11-03,2024-11-08,10,129.9,0.05,123.41,45.0,78.41,5,Sea
ORD-01676,CUST-009,GFV-S002,2024-11-29,2024-12-02,2,19.98,0,19.98,7.0,12.98,3,Courier
ORD-01677,CUST-017,GFV-O003,2024-11-24,2024-11-26,1,34.99,0,34.99,13.0,21.99,2,Air
ORD-01678,CUST-011,GFV-O002,2024-11-05,2024-11-10,50,1499.5,0,1499.5,500.0,999.5,5,Courier
ORD-01679,CUST-014,GFV-C004,2024-11-23,2024-11-29,5,89.95,0.1,80.95,35.0,45.95,6,Road
ORD-01680,CUST-003,GFV-G002,2024-11-19,2024-11-25,1,7.99,0.1,7.19,3.0,4.19,6,Road
ORD-01681,CUST-013,GFV-G002,2024-11-15,2024-11-25,50,399.5,0,399.5,150.0,249.5,10,Courier
ORD-01682,CUST-004,GFV-G003,2024-11-23,2024-11-26,10,69.9,0.1,62.91,28.0,34.91,3,Air
ORD-01683,CUST-012,GFV-O001,2024-11-05,2024-11-14,20,299.8,0.05,284.81,110.0,174.81,9,Road
ORD-01684,CUST-014,GFV-F001,2024-11-15,2024-11-18,50,349.5,0,349.5,150.0,199.5,3,Road
ORD-01685,CUST-012,GFV-N002,2024-11-16,2024-11-20,10,89.9,0.1,80.91,35.0,45.91,4,Courier
ORD-01686,CUST-007,GFV-S002,2024-11-10,2024-11-14,100,999.0,0,999.0,350.0,649.0,4,Sea
ORD-01687,CUST-012,GFV-A002,2024-11-14,2024-11-19,5,44.95,0,44.95,16.0,28.95,5,Sea
ORD-01688,CUST-010,GFV-S004,2024-11-04,2024-11-08,50,449.5,0,449.5,175.0,274.5,4,Road
ORD-01689,CUST-018,GFV-A004,2024-11-20,2024-11-27,5,34.95,0,34.95,12.5,22.45,7,Sea
ORD-01690,CUST-001,GFV-N003,2024-11-01,2024-11-07,10,119.9,0,119.9,45.0,74.9,6,Courier
ORD-01691,CUST-008,GFV-F002,2024-11-27,2024-12-05,50,499.5,0.05,474.52,190.0,284.52,8,Courier
ORD-01692,CUST-009,GFV-C004,2024-11-17,2024-11-19,20,359.8,0.15,305.83,140.0,165.83,2,Air
ORD-01693,CUST-010,GFV-C003,2024-11-15,2024-11-24,50,999.5,0.2,799.6,375.0,424.6,9,Air
ORD-01694,CUST-014,GFV-S004,2024-11-12,2024-11-20,20,179.8,0,179.8,70.0,109.8,8,Road
ORD-01695,CUST-014,GFV-A004,2024-11-09,2024-11-14,20,139.8,0.1,125.82,50.0,75.82,5,Road
ORD-01696,CUST-008,GFV-G001,2024-11-29,2024-12-09,20,279.8,0,279.8,100.0,179.8,10,Air
ORD-01697,CUST-005,GFV-A001,2024-11-21,2024-11-27,10,79.9,0.15,67.92,28.0,39.92,6,Sea
ORD-01698,CUST-010,GFV-S002,2024-11-09,2024-11-14,20,199.8,0,199.8,70.0,129.8,5,Sea
ORD-01699,CUST-019,GFV-G002,2024-11-21,2024-11-30,20,159.8,0,159.8,60.0,99.8,9,Air
ORD-01700,CUST-005,GFV-S002,2024-11-16,2024-11-22,1,9.99,0.1,8.99,3.5,5.49,6,Courier
ORD-01701,CUST-013,GFV-N001,2024-11-21,2024-11-27,10,249.9,0.2,199.92,100.0,99.92,6,Road
ORD-01702,CUST-006,GFV-N001,2024-11-27,2024-11-30,10,249.9,0.05,237.41,100.0,137.41,3,Road
ORD-01703,CUST-002,GFV-C004,2024-11-18,2024-11-23,100,1799.0,0.15,1529.15,700.0,829.15,5,Road
ORD-01704,CUST-007,GFV-A004,2024-11-14,2024-11-26,10,69.9,0,69.9,25.0,44.9,12,Road
ORD-01705,CUST-013,GFV-G001,2024-11-22,2024-11-24,2,27.98,0.15,23.78,10.0,13.78,2,Courier
ORD-01706,CUST-005,GFV-F002,2024-11-20,2024-11-25,5,49.95,0,49.95,19.0,30.95,5,Courier
ORD-01707,CUST-007,GFV-A004,2024-11-02,2024-11-08,5,34.95,0,34.95,12.5,22.45,6,Courier
ORD-01708,CUST-018,GFV-F001,2024-11-14,2024-11-18,10,69.9,0,69.9,30.0,39.9,4,Air
ORD-01709,CUST-005,GFV-S002,2024-11-10,2024-11-15,10,99.9,0.1,89.91,35.0,54.91,5,Air
ORD-01710,CUST-004,GFV-N003,2024-11-20,2024-11-26,1,11.99,0.1,10.79,4.5,6.29,6,Courier
ORD-01711,CUST-007,GFV-O001,2024-11-03,2024-11-11,20,299.8,0.05,284.81,110.0,174.81,8,Air
ORD-01712,CUST-011,GFV-S002,2024-11-17,2024-11-20,50,499.5,0,499.5,175.0,324.5,3,Sea
ORD-01713,CUST-018,GFV-F003,2024-11-10,2024-11-18,10,79.9,0.05,75.91,32.0,43.91,8,Sea
